status,time,card_type,city,amount,id
fail,2025-09-18 14:02:00,discover,qom,205000.0,39
success,2025-09-17 16:16:00,visa,isfahan,583952.0,69
fail,2025-09-07 05:23:00,mastcard,tehran,1.0,52
fail,2025-09-24 13:13:00,discover,tabriz,63489.0,12
success,2025-09-23 11:11:00,visa,ahvaz,177050.0,83
fail,2025-09-17 06:30:00,discover,tehran,774681.0,63
fail,2025-09-23 14:30:00,master_card,mashhad,0.0,76
fail,2025-09-13 00:00:00,discover,ahvaz,443463.0,82
success,2025-09-09 10:05:00,visa,qom,471227.0,98
fail,2025-09-30 12:12:00,visa,karaj,583952.0,49
fail,2025-09-17 03:00:00,master_card,tabriz,63489.0,18
fail,2025-09-30 02:37:00,master_card,mashhad,850000.0,57
success,2025-09-20 02:37:00,master_card,shiraz,12345.0,94
success,2025-09-25 16:40:00,amex,tabriz,5000.0,90
fail,2025-09-13 21:21:00,visa,tabriz,63489.0,94
success,2025-09-27 21:10:00,discover,tehran,585954.0,64
fail,2025-09-19 19:40:00,amex,qom,555555.0,59
fail,2025-09-17 22:27:00,master_card,qom,177050.0,38
success,2025-09-12 13:13:00,visa,shiraz,900000.0,10
success,2025-09-29 21:23:00,master_card,mashhad,12345.0,37
fail,2025-09-09 21:21:00,mastcard,mashhad,200000.0,98
fail,2025-09-19 18:12:00,visa,tehran,50200.0,88
fail,2025-09-12 14:11:00,visa,mashhad,471227.0,11
fail,2025-09-07 18:12:00,master_card,tabriz,250000.0,89
success,2025-09-28 03:27:00,amex,tehran,205000.0,71
success,2025-09-14 16:40:00,master_card,tehran,471227.0,21
success,2025-09-20 09:00:00,master_card,qom,250000.0,20
fail,2025-09-26 05:23:00,master_card,qom,914282.0,90
success,2025-09-15 06:30:00,visa,isfahan,443463.0,47
fail,2025-09-21 06:06:00,discover,tehran,1.0,15
fail,2025-09-03 17:07:00,visa,karaj,0.0,62
success,2025-09-25 06:30:00,master_card,tehran,250000.0,66
success,2025-09-20 02:30:00,master_card,mashhad,471227.0,76
success,2025-09-27 20:33:00,mastcard,tehran,583952.0,4
fail,2025-09-21 00:00:00,amex,tehran,900000.0,23
fail,2025-09-23 23:17:00,visa,tabriz,1000.0,31
fail,2025-09-16 19:29:00,visa,isfahan,120000.0,16
fail,2025-09-25 14:30:00,discover,karaj,343679.0,41
fail,2025-09-10 22:27:00,amex,tehran,650000.0,12
fail,2025-09-07 18:12:00,visa,mashhad,12345.0,50
fail,2025-09-14 08:08:00,master_card,qom,412308.0,20
fail,2025-09-05 17:07:00,visa,tabriz,100.5,36
success,2025-09-03 09:45:00,amex,tabriz,914282.0,79
success,2025-09-23 08:59:00,visa,tehran,205000.0,38
fail,2025-09-11 07:32:00,master_card,tehran,0.0,61
success,2025-09-15 07:32:00,visa,tehran,774681.0,59
fail,2025-09-09 07:08:00,master_card,tabriz,452545.0,36
success,2025-09-10 19:51:00,mastcard,tehran,914465.0,98
fail,2025-09-26 05:56:00,amex,tehran,0.0,15
success,2025-09-12 19:40:00,visa,tabriz,333333.0,62
success,2025-09-17 13:10:00,amex,karaj,0.0,3
success,2025-09-29 21:21:00,master_card,isfahan,471227.0,94
success,2025-09-06 19:19:00,master_card,shiraz,99999.0,92
fail,2025-09-07 14:00:00,visa,isfahan,200000.0,5
success,2025-09-14 17:17:00,discover,mashhad,585954.0,56
fail,2025-09-13 07:08:00,visa,tabriz,1.0,31
fail,2025-09-08 16:40:00,master_card,tehran,99999.0,87
fail,2025-09-10 11:11:00,visa,tehran,177050.0,35
success,2025-09-09 08:08:00,discover,tabriz,0.0,71
fail,2025-09-18 19:40:00,mastcard,tehran,300000.0,70
fail,2025-09-26 14:00:00,visa,karaj,0.0,1
fail,2025-09-02 23:17:00,visa,tabriz,343679.0,83
fail,2025-09-05 13:13:00,discover,isfahan,583952.0,7
success,2025-09-29 14:30:00,visa,isfahan,850000.0,36
success,2025-09-05 03:00:00,master_card,isfahan,177050.0,76
success,2025-09-06 11:11:00,discover,tehran,0.0,84
success,2025-09-19 14:30:00,mastcard,mashhad,0.0,88
success,2025-09-16 01:51:00,visa,ahvaz,545116.0,95
success,2025-09-01 11:11:00,master_card,isfahan,1.0,61
success,2025-09-22 12:12:00,master_card,shiraz,585954.0,29
success,2025-09-17 02:20:00,master_card,tabriz,333333.0,18
fail,2025-09-07 17:07:00,visa,tabriz,452545.0,41
fail,2025-09-25 06:30:00,discover,ahvaz,0.0,19
fail,2025-09-04 11:11:00,discover,tehran,1.0,41
fail,2025-09-06 14:02:00,visa,tabriz,452545.0,15
success,2025-09-28 13:13:00,master_card,tabriz,412308.0,54
success,2025-09-19 03:27:00,visa,shiraz,0.0,64
fail,2025-09-29 12:34:00,visa,mashhad,443463.0,72
fail,2025-09-12 19:29:00,master_card,karaj,100.5,15
fail,2025-09-22 23:59:00,discover,tabriz,177050.0,79
success,2025-09-07 03:27:00,master_card,tehran,545116.0,50
fail,2025-09-10 09:45:00,visa,tehran,205000.0,18
success,2025-09-26 07:08:00,visa,tabriz,1.0,80
fail,2025-09-07 14:55:00,master_card,karaj,177050.0,36
fail,2025-09-30 05:56:00,amex,shiraz,343679.0,20
success,2025-09-03 14:11:00,master_card,tehran,177050.0,16
success,2025-09-13 12:12:00,amex,qom,1.0,67
success,2025-09-13 03:27:00,visa,karaj,419089.0,30
fail,2025-09-28 03:27:00,master_card,tabriz,100000.0,66
success,2025-09-30 02:37:00,master_card,karaj,63489.0,100
fail,2025-09-28 02:54:00,visa,shiraz,300000.0,69
success,2025-09-08 03:27:00,mastcard,mashhad,100000.0,2
success,2025-09-29 03:27:00,amex,ahvaz,419089.0,56
success,2025-09-07 14:30:00,master_card,tabriz,99999.0,62
fail,2025-09-01 13:10:00,amex,qom,850000.0,34
fail,2025-09-03 07:07:00,discover,mashhad,333333.0,99
success,2025-09-13 10:05:00,visa,isfahan,0.0,56
success,2025-09-28 02:37:00,amex,karaj,200000.0,55
success,2025-09-25 07:07:00,master_card,karaj,177050.0,50
fail,2025-09-28 19:19:00,visa,tehran,0.0,25
success,2025-09-17 09:00:00,visa,karaj,900000.0,84
fail,2025-09-25 02:37:00,master_card,mashhad,250000.0,25
fail,2025-09-24 21:10:00,visa,tehran,850000.0,53
fail,2025-09-01 10:05:00,visa,tabriz,412308.0,14
fail,2025-09-21 14:11:00,visa,mashhad,1.0,43
fail,2025-09-06 08:59:00,mastcard,tabriz,343679.0,62
success,2025-09-12 19:19:00,visa,tehran,100.5,69
fail,2025-09-13 04:40:00,discover,karaj,412308.0,63
fail,2025-09-13 18:45:00,visa,mashhad,0.0,2
success,2025-09-29 01:01:00,visa,ahvaz,545116.0,54
fail,2025-09-15 10:48:00,visa,tabriz,419089.0,16
fail,2025-09-21 18:00:00,visa,qom,471227.0,55
success,2025-09-16 13:10:00,discover,isfahan,300000.0,95
success,2025-09-22 07:07:00,master_card,tehran,976246.0,43
success,2025-09-21 05:23:00,visa,tehran,443463.0,61
fail,2025-09-04 02:30:00,amex,tehran,583952.0,42
fail,2025-09-03 06:06:00,visa,tehran,0.0,24
success,2025-09-19 07:32:00,mastcard,mashhad,650000.0,30
success,2025-09-20 02:37:00,discover,karaj,63489.0,37
success,2025-09-25 21:23:00,mastcard,tabriz,774681.0,53
fail,2025-09-18 21:23:00,amex,tehran,443463.0,63
success,2025-09-15 06:30:00,amex,tehran,0.0,11
success,2025-09-09 15:45:00,discover,tehran,900000.0,78
fail,2025-09-17 02:37:00,discover,tehran,250000.0,23
success,2025-09-01 01:51:00,visa,isfahan,100.5,85
success,2025-09-21 19:19:00,amex,tehran,250000.0,55
success,2025-09-22 18:12:00,visa,shiraz,419089.0,55
success,2025-09-16 01:01:00,amex,ahvaz,914282.0,54
success,2025-09-23 20:20:00,visa,shiraz,555555.0,61
fail,2025-09-11 04:40:00,visa,karaj,1000.0,83
fail,2025-09-12 16:40:00,visa,tabriz,452545.0,5
success,2025-09-10 11:11:00,visa,tehran,914282.0,96
fail,2025-09-16 15:45:00,amex,mashhad,343679.0,18
success,2025-09-08 02:30:00,master_card,mashhad,914282.0,44
success,2025-09-21 19:40:00,discover,mashhad,0.0,30
success,2025-09-08 03:27:00,discover,tabriz,450000.0,55
fail,2025-09-26 07:07:00,master_card,karaj,0.0,68
success,2025-09-28 13:13:00,discover,mashhad,555555.0,69
fail,2025-09-26 01:51:00,discover,shiraz,177050.0,45
fail,2025-09-08 09:45:00,amex,tabriz,850000.0,74
fail,2025-09-26 23:17:00,master_card,tehran,63489.0,92
success,2025-09-28 20:20:00,visa,isfahan,0.0,80
fail,2025-09-18 11:11:00,master_card,isfahan,976246.0,30
success,2025-09-28 21:23:00,amex,isfahan,123456.0,77
fail,2025-09-28 02:30:00,amex,tehran,419089.0,85
fail,2025-09-05 09:00:00,discover,tehran,0.0,45
fail,2025-09-09 23:17:00,amex,tehran,412308.0,45
fail,2025-09-04 07:08:00,visa,shiraz,343679.0,79
fail,2025-09-27 02:30:00,discover,tehran,900000.0,84
success,2025-09-17 13:13:00,visa,tabriz,0.0,45
fail,2025-09-21 01:01:00,mastcard,qom,583952.0,5
fail,2025-09-20 19:51:00,visa,qom,914465.0,32
fail,2025-09-28 19:40:00,amex,karaj,471227.0,95
success,2025-09-16 10:48:00,discover,tehran,123456.0,26
fail,2025-09-29 09:00:00,discover,karaj,200000.0,37
fail,2025-09-03 14:00:00,master_card,tehran,585954.0,69
fail,2025-09-06 14:55:00,discover,mashhad,63489.0,13
success,2025-09-18 19:19:00,discover,tabriz,0.0,89
fail,2025-09-19 07:32:00,discover,ahvaz,471227.0,96
success,2025-09-05 02:54:00,mastcard,tehran,120000.0,20
fail,2025-09-15 16:16:00,discover,shiraz,100000.0,72
success,2025-09-25 05:56:00,visa,shiraz,5000.0,60
success,2025-09-02 15:45:00,discover,tehran,1.0,73
success,2025-09-10 00:00:00,master_card,isfahan,0.0,21
success,2025-09-24 03:27:00,mastcard,karaj,914282.0,61
fail,2025-09-30 02:30:00,discover,tehran,850000.0,84
success,2025-09-18 21:21:00,master_card,shiraz,774681.0,79
fail,2025-09-27 14:55:00,visa,ahvaz,419089.0,26
success,2025-09-23 02:37:00,visa,karaj,914282.0,11
success,2025-09-22 07:07:00,amex,karaj,583952.0,27
success,2025-09-01 07:08:00,amex,karaj,100000.0,95
fail,2025-09-18 03:00:00,mastcard,tehran,471227.0,83
fail,2025-09-15 06:30:00,mastcard,mashhad,0.0,34
fail,2025-09-11 17:17:00,amex,karaj,0.0,61
fail,2025-09-21 21:23:00,amex,qom,99999.0,88
fail,2025-09-26 17:17:00,master_card,qom,250000.0,53
success,2025-09-25 00:00:00,discover,isfahan,12345.0,65
fail,2025-09-22 07:08:00,visa,isfahan,100.5,3
fail,2025-09-27 13:13:00,amex,mashhad,976246.0,67
fail,2025-09-17 21:23:00,discover,isfahan,200000.0,14
success,2025-09-01 04:40:00,visa,isfahan,1000.0,30
success,2025-09-02 03:27:00,visa,tabriz,1000.0,58
fail,2025-09-09 18:00:00,visa,isfahan,120000.0,54
fail,2025-09-21 12:12:00,master_card,ahvaz,471227.0,38
success,2025-09-16 07:07:00,visa,karaj,205000.0,78
fail,2025-09-06 06:06:00,master_card,tehran,583952.0,57
fail,2025-09-17 12:44:00,amex,mashhad,343679.0,8
success,2025-09-06 14:02:00,discover,shiraz,120000.0,32
success,2025-09-03 23:17:00,visa,isfahan,419089.0,96
success,2025-09-21 01:01:00,amex,shiraz,5000.0,29
fail,2025-09-23 14:11:00,visa,isfahan,177050.0,41
success,2025-09-05 19:19:00,master_card,tabriz,343679.0,75
success,2025-09-21 03:27:00,amex,isfahan,914282.0,45
success,2025-09-10 23:17:00,master_card,tehran,0.0,19
fail,2025-09-19 05:23:00,amex,karaj,583952.0,26
fail,2025-09-17 07:07:00,master_card,mashhad,5000.0,53
success,2025-09-21 21:10:00,discover,tabriz,343679.0,51
success,2025-09-14 22:27:00,mastcard,shiraz,471227.0,37
success,2025-09-09 23:59:00,master_card,karaj,63489.0,9
fail,2025-09-01 16:16:00,discover,tabriz,63489.0,97
fail,2025-09-19 21:10:00,discover,qom,0.0,52
fail,2025-09-13 23:59:00,discover,tabriz,900000.0,54
success,2025-09-13 08:08:00,visa,tehran,452545.0,3
success,2025-09-04 02:54:00,visa,shiraz,650000.0,97
success,2025-09-30 05:23:00,master_card,tabriz,976246.0,69
success,2025-09-28 03:27:00,visa,shiraz,100000.0,13
success,2025-09-07 10:48:00,master_card,isfahan,774681.0,29
success,2025-09-26 03:27:00,visa,tehran,63489.0,72
success,2025-09-26 05:23:00,master_card,mashhad,585954.0,51
fail,2025-09-02 16:16:00,master_card,tehran,1.0,42
fail,2025-09-22 14:00:00,discover,isfahan,250000.0,31
fail,2025-09-22 23:59:00,visa,tehran,850000.0,63
success,2025-09-03 20:20:00,discover,isfahan,914282.0,26
success,2025-09-18 02:30:00,visa,tehran,0.0,82
fail,2025-09-12 02:20:00,discover,tehran,452545.0,57
success,2025-09-01 02:30:00,visa,shiraz,443463.0,7
success,2025-09-05 14:11:00,amex,mashhad,419089.0,60
fail,2025-09-30 02:54:00,discover,tabriz,774681.0,33
fail,2025-09-30 02:54:00,visa,tehran,0.0,3
success,2025-09-25 09:45:00,discover,isfahan,1000.0,4
success,2025-09-17 20:33:00,amex,tehran,914282.0,42
success,2025-09-16 20:33:00,master_card,tehran,452545.0,9
fail,2025-09-15 21:23:00,discover,tehran,412308.0,51
fail,2025-09-23 07:07:00,master_card,tabriz,177050.0,17
success,2025-09-15 11:11:00,master_card,mashhad,0.0,17
fail,2025-09-21 23:17:00,visa,tehran,200000.0,20
success,2025-09-11 00:00:00,visa,tehran,177050.0,52
success,2025-09-19 01:51:00,visa,qom,5000.0,27
fail,2025-09-06 10:48:00,visa,isfahan,419089.0,3
success,2025-09-02 00:00:00,visa,tabriz,333333.0,95
success,2025-09-18 02:20:00,amex,tehran,300000.0,87
fail,2025-09-02 19:19:00,visa,mashhad,177050.0,90
fail,2025-09-30 12:12:00,discover,shiraz,1000.0,29
success,2025-09-15 09:09:00,discover,ahvaz,177050.0,40
success,2025-09-27 21:21:00,master_card,shiraz,343679.0,65
fail,2025-09-19 12:12:00,master_card,ahvaz,976246.0,21
fail,2025-09-20 19:29:00,visa,isfahan,585954.0,73
success,2025-09-25 19:40:00,discover,karaj,419089.0,60
fail,2025-09-24 14:55:00,visa,qom,583952.0,20
fail,2025-09-15 19:51:00,visa,karaj,471227.0,56
fail,2025-09-28 03:00:00,master_card,tehran,300000.0,100
success,2025-09-30 02:24:00,amex,tehran,177050.0,36
success,2025-09-23 06:30:00,discover,mashhad,583952.0,36
fail,2025-09-10 19:51:00,discover,shiraz,585954.0,73
fail,2025-09-05 02:37:00,visa,tehran,450000.0,69
fail,2025-09-10 04:04:00,discover,karaj,123456.0,83
fail,2025-09-24 19:19:00,mastcard,mashhad,850000.0,72
success,2025-09-17 16:16:00,visa,tabriz,200000.0,97
success,2025-09-10 05:56:00,master_card,tehran,0.0,13
success,2025-09-17 02:20:00,visa,shiraz,555555.0,84
fail,2025-09-21 04:15:00,visa,tehran,583952.0,94
fail,2025-09-11 06:06:00,master_card,tehran,555555.0,73
fail,2025-09-11 05:56:00,visa,mashhad,0.0,42
fail,2025-09-16 06:30:00,visa,tehran,545116.0,42
fail,2025-09-11 16:40:00,mastcard,tehran,100.5,2
fail,2025-09-19 20:20:00,discover,shiraz,0.0,68
fail,2025-09-25 07:32:00,discover,ahvaz,177050.0,97
fail,2025-09-23 02:30:00,visa,mashhad,774681.0,61
success,2025-09-23 23:59:00,amex,tehran,0.0,14
fail,2025-09-11 12:12:00,visa,tehran,545116.0,21
fail,2025-09-22 21:23:00,visa,tehran,0.0,24
fail,2025-09-16 06:30:00,visa,isfahan,976246.0,50
fail,2025-09-08 07:07:00,master_card,karaj,900000.0,82
success,2025-09-04 11:11:00,amex,karaj,100.5,45
success,2025-09-24 01:51:00,mastcard,tabriz,205000.0,26
fail,2025-09-03 12:34:00,visa,qom,50200.0,53
fail,2025-09-27 02:30:00,master_card,tabriz,177050.0,33
fail,2025-09-29 21:10:00,discover,tabriz,555555.0,52
success,2025-09-18 21:21:00,discover,ahvaz,545116.0,96
success,2025-09-29 03:00:00,master_card,tehran,177050.0,18
success,2025-09-26 07:08:00,visa,tehran,177050.0,35
success,2025-09-21 21:23:00,master_card,qom,177050.0,90
fail,2025-09-05 00:00:00,mastcard,qom,585954.0,96
fail,2025-09-28 19:51:00,discover,tehran,200000.0,52
success,2025-09-21 19:51:00,amex,tehran,250000.0,8
success,2025-09-06 13:13:00,visa,tehran,250000.0,97
fail,2025-09-01 05:56:00,visa,tehran,177050.0,29
success,2025-09-05 23:17:00,master_card,shiraz,774681.0,22
success,2025-09-12 15:45:00,amex,ahvaz,200000.0,70
success,2025-09-26 11:11:00,mastcard,tehran,200000.0,61
fail,2025-09-14 14:55:00,master_card,isfahan,419089.0,43
fail,2025-09-17 14:00:00,master_card,tehran,343679.0,29
fail,2025-09-09 20:33:00,mastcard,karaj,914282.0,38
success,2025-09-26 09:09:00,visa,tehran,123456.0,57
fail,2025-09-30 01:01:00,discover,mashhad,0.0,21
fail,2025-09-11 04:15:00,discover,tehran,300000.0,61
fail,2025-09-16 16:40:00,amex,tehran,471227.0,35
success,2025-09-17 11:11:00,visa,tabriz,585954.0,15
success,2025-09-26 02:37:00,mastcard,mashhad,850000.0,71
fail,2025-09-01 14:55:00,mastcard,shiraz,419089.0,6
fail,2025-09-08 04:15:00,master_card,tehran,99999.0,81
success,2025-09-03 00:00:00,master_card,tehran,774681.0,22
fail,2025-09-29 06:30:00,master_card,tehran,120000.0,32
fail,2025-09-20 06:30:00,discover,tabriz,583952.0,22
success,2025-09-15 01:01:00,discover,isfahan,0.0,27
success,2025-09-22 12:44:00,master_card,tehran,100000.0,87
success,2025-09-26 05:56:00,visa,karaj,177050.0,9
success,2025-09-28 09:45:00,visa,tehran,250000.0,34
success,2025-09-24 19:29:00,visa,mashhad,250000.0,62
success,2025-09-02 02:54:00,master_card,tehran,976246.0,45
success,2025-09-26 14:11:00,visa,isfahan,0.0,72
fail,2025-09-14 03:27:00,mastcard,isfahan,1.0,58
success,2025-09-27 00:00:00,visa,tehran,100.5,93
fail,2025-09-24 12:34:00,visa,karaj,200000.0,19
fail,2025-09-19 14:02:00,mastcard,karaj,471227.0,16
fail,2025-09-03 05:56:00,visa,qom,5000.0,8
fail,2025-09-15 19:29:00,master_card,isfahan,419089.0,33
fail,2025-09-23 18:45:00,master_card,tabriz,100.5,74
fail,2025-09-14 21:21:00,visa,tehran,914465.0,18
fail,2025-09-11 11:11:00,discover,isfahan,0.0,35
success,2025-09-15 06:06:00,discover,tabriz,585954.0,43
success,2025-09-13 02:20:00,visa,tehran,100.5,3
fail,2025-09-26 13:13:00,visa,shiraz,900000.0,59
fail,2025-09-06 21:10:00,amex,tehran,0.0,28
success,2025-09-03 12:34:00,amex,karaj,450000.0,46
fail,2025-09-15 02:24:00,amex,tabriz,774681.0,70
success,2025-09-25 14:55:00,master_card,mashhad,100.5,47
fail,2025-09-23 04:40:00,amex,tehran,585954.0,14
fail,2025-09-05 10:05:00,visa,tehran,555555.0,7
success,2025-09-10 11:11:00,visa,tabriz,0.0,79
success,2025-09-07 14:11:00,discover,tehran,1.0,31
success,2025-09-25 21:10:00,amex,tabriz,583952.0,94
fail,2025-09-26 04:40:00,discover,mashhad,200000.0,15
success,2025-09-12 14:02:00,discover,qom,0.0,76
success,2025-09-25 23:59:00,visa,karaj,205000.0,25
fail,2025-09-13 20:20:00,visa,tabriz,0.0,41
fail,2025-09-20 07:07:00,discover,mashhad,450000.0,69
fail,2025-09-25 16:40:00,master_card,shiraz,343679.0,4
fail,2025-09-04 16:40:00,visa,tehran,5000.0,57
success,2025-09-03 12:44:00,visa,tehran,914282.0,3
success,2025-09-09 18:00:00,visa,karaj,471227.0,67
fail,2025-09-04 17:07:00,visa,isfahan,5000.0,60
success,2025-09-15 23:59:00,discover,ahvaz,471227.0,74
success,2025-09-22 17:17:00,visa,tehran,0.0,66
success,2025-09-02 22:27:00,master_card,tabriz,0.0,89
fail,2025-09-15 06:06:00,master_card,shiraz,0.0,75
fail,2025-09-08 19:29:00,master_card,isfahan,1.0,24
fail,2025-09-08 12:12:00,amex,tehran,63489.0,100
success,2025-09-17 02:30:00,amex,tehran,177050.0,88
fail,2025-09-09 14:55:00,amex,mashhad,300000.0,19
fail,2025-09-05 14:11:00,mastcard,tehran,100000.0,66
success,2025-09-06 23:59:00,discover,karaj,545116.0,60
fail,2025-09-20 12:12:00,discover,karaj,100.5,66
fail,2025-09-02 13:10:00,amex,karaj,914465.0,85
fail,2025-09-27 17:17:00,discover,shiraz,100.5,35
fail,2025-09-24 02:30:00,master_card,tabriz,120000.0,69
success,2025-09-13 00:00:00,visa,tabriz,0.0,89
fail,2025-09-06 02:20:00,visa,tabriz,343679.0,7
fail,2025-09-01 02:37:00,discover,tabriz,300000.0,58
fail,2025-09-21 12:34:00,master_card,tehran,100.5,49
success,2025-09-22 18:00:00,visa,tabriz,200000.0,17
success,2025-09-21 07:08:00,discover,tehran,583952.0,42
success,2025-09-06 20:20:00,master_card,tehran,343679.0,95
success,2025-09-06 01:51:00,master_card,tabriz,450000.0,72
fail,2025-09-23 16:40:00,amex,isfahan,1000.0,40
success,2025-09-16 14:55:00,visa,tehran,914282.0,46
success,2025-09-30 10:48:00,master_card,isfahan,343679.0,70
success,2025-09-11 02:24:00,visa,karaj,850000.0,68
fail,2025-09-30 00:00:00,discover,tabriz,50200.0,1
fail,2025-09-30 03:27:00,visa,karaj,100.5,79
success,2025-09-30 00:00:00,discover,isfahan,914465.0,96
fail,2025-09-24 07:08:00,amex,tehran,343679.0,90
fail,2025-09-23 02:30:00,visa,karaj,774681.0,98
fail,2025-09-09 09:00:00,master_card,tehran,0.0,52
success,2025-09-03 22:27:00,master_card,isfahan,471227.0,69
success,2025-09-08 17:07:00,discover,karaj,0.0,17
fail,2025-09-05 17:07:00,visa,mashhad,419089.0,53
success,2025-09-24 01:01:00,master_card,qom,0.0,14
fail,2025-09-06 17:17:00,master_card,isfahan,583952.0,29
fail,2025-09-02 19:40:00,discover,tehran,585954.0,8
success,2025-09-20 00:00:00,amex,tehran,300000.0,99
success,2025-09-28 13:13:00,master_card,qom,545116.0,1
fail,2025-09-11 14:00:00,visa,tehran,443463.0,29
success,2025-09-06 05:56:00,master_card,mashhad,0.0,37
fail,2025-09-22 22:27:00,mastcard,tehran,850000.0,94
fail,2025-09-17 23:59:00,discover,karaj,333333.0,69
success,2025-09-30 04:40:00,amex,tehran,583952.0,53
fail,2025-09-06 02:30:00,mastcard,tehran,0.0,52
fail,2025-09-19 19:29:00,visa,shiraz,900000.0,89
success,2025-09-25 18:00:00,discover,tabriz,333333.0,12
success,2025-09-02 10:48:00,discover,tehran,976246.0,52
success,2025-09-15 07:07:00,master_card,isfahan,471227.0,1
fail,2025-09-11 19:40:00,visa,tehran,914465.0,7
fail,2025-09-19 11:11:00,visa,karaj,850000.0,43
fail,2025-09-06 17:07:00,discover,tehran,120000.0,3
success,2025-09-26 01:51:00,discover,shiraz,63489.0,29
success,2025-09-04 19:19:00,master_card,ahvaz,545116.0,38
fail,2025-09-19 03:27:00,visa,tabriz,0.0,54
success,2025-09-20 17:07:00,master_card,tehran,976246.0,94
fail,2025-09-01 14:11:00,visa,tehran,585954.0,50
success,2025-09-17 02:37:00,amex,karaj,914282.0,30
success,2025-09-12 02:20:00,amex,tehran,100.5,23
fail,2025-09-15 11:11:00,amex,ahvaz,100.5,85
success,2025-09-01 14:11:00,visa,mashhad,12345.0,91
success,2025-09-26 08:08:00,mastcard,tabriz,205000.0,47
fail,2025-09-06 13:13:00,master_card,mashhad,585954.0,20
fail,2025-09-05 06:06:00,mastcard,mashhad,250000.0,23
fail,2025-09-04 10:48:00,mastcard,karaj,99999.0,21
success,2025-09-13 18:00:00,mastcard,karaj,555555.0,1
success,2025-09-11 13:13:00,discover,tabriz,419089.0,15
fail,2025-09-03 13:13:00,amex,qom,0.0,17
success,2025-09-01 10:05:00,visa,tehran,250000.0,51
success,2025-09-06 18:12:00,discover,tehran,200000.0,63
success,2025-09-24 13:13:00,amex,karaj,0.0,59
success,2025-09-10 00:00:00,master_card,ahvaz,914465.0,83
fail,2025-09-23 14:11:00,master_card,tehran,0.0,34
success,2025-09-02 06:06:00,master_card,isfahan,12345.0,6
